Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,visitnumber,obsid,Exposure,Filter,Module,ab,nmatch,RAOFF_hdr,DECOFF_hdr
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00007_daophot_basic.fits,1.936494249061525,1.0604230809152284,1.936494249061525,1.0604230809152284,0.009383154792854745,0.008225588224352952,jw01182004002,002,004,7,F115W,nrca2,a,1028,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00008_daophot_basic.fits,1.9374234151559904,1.0593566522418598,1.9374234151559904,1.0593566522418598,0.009116145558589413,0.008038257543157866,jw01182004002,002,004,8,F115W,nrca2,a,1044,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00009_daophot_basic.fits,1.9325276766853676,1.0629081045708801,1.9325276766853676,1.0629081045708801,0.00963287677478965,0.008337130454513215,jw01182004002,002,004,9,F115W,nrca2,a,949,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00010_daophot_basic.fits,1.9362134857960882,1.0620041024561147,1.9362134857960882,1.0620041024561147,0.009623165428430966,0.008418580829968875,jw01182004002,002,004,10,F115W,nrca2,a,951,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00011_daophot_basic.fits,1.9312278401589538,1.0684766332810227,1.9312278401589538,1.0684766332810227,0.009072849379594058,0.00811177827391533,jw01182004002,002,004,11,F115W,nrca2,a,890,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca2_visit002_exp00012_daophot_basic.fits,1.9350846918673597,1.0689325764042792,1.9350846918673597,1.0689325764042792,0.009023097426176097,0.007917241581218452,jw01182004002,002,004,12,F115W,nrca2,a,869,2.0019688831343956,1.0022024293194534
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00001_daophot_basic.fits,1.9622775977400124,1.0595408625848393,1.9622775977400124,1.0595408625848393,0.02251289142906413,0.022755978596048144,jw01182004002,002,004,1,F115W,nrca3,a,705,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00002_daophot_basic.fits,1.9587460705924968,1.0598712203164098,1.9587460705924968,1.0598712203164098,0.022769774425342004,0.022677457691121526,jw01182004002,002,004,2,F115W,nrca3,a,674,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00003_daophot_basic.fits,1.9583925825504593,1.0576446756973326,1.9583925825504593,1.0576446756973326,0.022634400672120136,0.02294624909161978,jw01182004002,002,004,3,F115W,nrca3,a,414,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00004_daophot_basic.fits,1.9587523405466527,1.0626215845215938,1.9587523405466527,1.0626215845215938,0.02201911547646218,0.022909720367746404,jw01182004002,002,004,4,F115W,nrca3,a,413,2.003556379681413,0.9992879981462579
