Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,obsid,Exposure,Filter,Module
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00013_daophot_basic.fits,-0.13377493682185104,0.0887576687365943,-0.13377493682185104,0.0887576687365943,0.04506059461708799,0.05184595728092724,001,001,13,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00014_daophot_basic.fits,-0.13289953144806077,0.09006850524473364,-0.13289953144806077,0.09006850524473364,0.04785256770904918,0.05060785818040668,001,001,14,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00015_daophot_basic.fits,-0.1323079619538703,0.09011311597264537,-0.1323079619538703,0.09011311597264537,0.048515723207023326,0.052616007028204514,001,001,15,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00016_daophot_basic.fits,-0.13564161776287165,0.09118893139659079,-0.13564161776287165,0.09118893139659079,0.046857439291085046,0.052481468339196265,001,001,16,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00017_daophot_basic.fits,-0.13194888959162654,0.09047550801541959,-0.13194888959162654,0.09047550801541959,0.04822891294741826,0.04971844754367785,001,001,17,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00018_daophot_basic.fits,-0.13225492595267951,0.08815529217516271,-0.13225492595267951,0.08815529217516271,0.04893803252167306,0.048670130227488145,001,001,18,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00019_daophot_basic.fits,-0.13244596172228285,0.08751859957571995,-0.13244596172228285,0.08751859957571995,0.047834939289891285,0.05110327401682215,001,001,19,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00020_daophot_basic.fits,-0.1325544939646761,0.08976111951186638,-0.1325544939646761,0.08976111951186638,0.04951115608111139,0.049955637456599394,001,001,20,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00021_daophot_basic.fits,-0.1181778785081633,0.09892125750399217,-0.1181778785081633,0.09892125750399217,0.04532396934000639,0.04520545133665131,001,001,21,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00022_daophot_basic.fits,-0.11896108980238296,0.09659848964433948,-0.11896108980238296,0.09659848964433948,0.04515611040658551,0.04509483969248619,001,001,22,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00023_daophot_basic.fits,-0.12344137666389088,0.10047054613737672,-0.12344137666389088,0.10047054613737672,0.046311660503168324,0.04552625273067228,001,001,23,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00024_daophot_basic.fits,-0.11866803526174863,0.09354720985230713,-0.11866803526174863,0.09354720985230713,0.04591042434592374,0.04613557384968551,001,001,24,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00001_daophot_basic.fits,-0.12444378073297457,0.0978620841560307,-0.12444378073297457,0.0978620841560307,0.04760460723409539,0.057676565308146986,001,001,1,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00002_daophot_basic.fits,-0.12665294959361972,0.09782735787338126,-0.12665294959361972,0.09782735787338126,0.04749539046392956,0.0590197575295975,001,001,2,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00003_daophot_basic.fits,-0.1275696263249415,0.09781742449446185,-0.1275696263249415,0.09781742449446185,0.048795712708930156,0.05942627926966528,001,001,3,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00004_daophot_basic.fits,-0.12838183233299105,0.09721610745669906,-0.12838183233299105,0.09721610745669906,0.04690091189383333,0.05718730206997465,001,001,4,F405N,nrcblong
