Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,obsid,Exposure,Filter,Module
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00011_crowdsource_nsky0.fits,-0.12705344471015678,0.0958939367184719,-0.12705344471015678,0.0958939367184719,0.030585721675479526,0.026852379919012154,001,001,11,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00012_crowdsource_nsky0.fits,-0.12634061653926665,0.09710335448120944,-0.12634061653926665,0.09710335448120944,0.030837645996232194,0.026861751558628175,001,001,12,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00013_crowdsource_nsky0.fits,-0.12847499420587383,0.09735758280600137,-0.12847499420587383,0.09735758280600137,0.031471671095861214,0.02685644716536184,001,001,13,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00014_crowdsource_nsky0.fits,-0.12636888172465888,0.09728345247852488,-0.12636888172465888,0.09728345247852488,0.03152147462630067,0.026947790497074475,001,001,14,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00015_crowdsource_nsky0.fits,-0.12667810672866153,0.09822109189103756,-0.12667810672866153,0.09822109189103756,0.03141224769242767,0.027050086891938243,001,001,15,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00016_crowdsource_nsky0.fits,-0.1294035837375418,0.0986453498637907,-0.1294035837375418,0.0986453498637907,0.03112456456758239,0.026987153207619644,001,001,16,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00017_crowdsource_nsky0.fits,-0.12845738136348928,0.09506880763341385,-0.12845738136348928,0.09506880763341385,0.031120182492818057,0.026726972420200418,001,001,17,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00018_crowdsource_nsky0.fits,-0.1284776318655645,0.09357695139486921,-0.1284776318655645,0.09357695139486921,0.031397477247048985,0.027681754589847573,001,001,18,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00019_crowdsource_nsky0.fits,-0.1274647663493056,0.09460531126892491,-0.1274647663493056,0.09460531126892491,0.031117829063666745,0.027382873610101544,001,001,19,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00020_crowdsource_nsky0.fits,-0.1296867063572904,0.09549594373270409,-0.1296867063572904,0.09549594373270409,0.031199639624976544,0.026772153701407068,001,001,20,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00021_crowdsource_nsky0.fits,-0.12868637389402693,0.09519647677267429,-0.12868637389402693,0.09519647677267429,0.031536262213454146,0.027253858317598495,001,001,21,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00022_crowdsource_nsky0.fits,-0.12804033359117284,0.0944793847485137,-0.12804033359117284,0.0944793847485137,0.031696267483472824,0.02688760626620641,001,001,22,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00023_crowdsource_nsky0.fits,-0.1316789552063824,0.09629572858544933,-0.1316789552063824,0.09629572858544933,0.031159205363885577,0.02684303768967567,001,001,23,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrca_visit001_exp00024_crowdsource_nsky0.fits,-0.12799519941637527,0.09490272321359683,-0.12799519941637527,0.09490272321359683,0.03127614078701499,0.027080095872608862,001,001,24,F466N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00001_crowdsource_nsky0.fits,-0.11030470096358158,0.10630724198827934,-0.11030470096358158,0.10630724198827934,0.03055825448438044,0.027296657138617106,001,001,1,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00002_crowdsource_nsky0.fits,-0.1136276392529112,0.10696138273624811,-0.1136276392529112,0.10696138273624811,0.03160691287258691,0.02658932272661339,001,001,2,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00003_crowdsource_nsky0.fits,-0.11040480147386234,0.1057812649471579,-0.11040480147386234,0.1057812649471579,0.03081185156929783,0.027506446645097535,001,001,3,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00004_crowdsource_nsky0.fits,-0.11164947889739096,0.10577860996372479,-0.11164947889739096,0.10577860996372479,0.031219109950590233,0.026288871890237802,001,001,4,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00005_crowdsource_nsky0.fits,-0.10868198272220297,0.10742231772562505,-0.10868198272220297,0.10742231772562505,0.03070131275871343,0.026470973344090525,001,001,5,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00006_crowdsource_nsky0.fits,-0.10992205419171341,0.10792153094678625,-0.10992205419171341,0.10792153094678625,0.03122015878449201,0.027063267921239687,001,001,6,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00007_crowdsource_nsky0.fits,-0.10831910299913261,0.10739689227827753,-0.10831910299913261,0.10739689227827753,0.03161873023009086,0.02723991479219419,001,001,7,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00008_crowdsource_nsky0.fits,-0.10856399751020263,0.10711722001213175,-0.10856399751020263,0.10711722001213175,0.030946905241592194,0.027375148699631677,001,001,8,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00009_crowdsource_nsky0.fits,-0.11490079499054673,0.10929601925235843,-0.11490079499054673,0.10929601925235843,0.031190817527147252,0.02669610721356766,001,001,9,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00010_crowdsource_nsky0.fits,-0.1150369245877414,0.10742785733919291,-0.1150369245877414,0.10742785733919291,0.030602616183960995,0.02705770712191283,001,001,10,F466N,nrcblong
