dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,Filter,Module,nmatch,RAOFF_hdr,DECOFF_hdr,dra_rms,ddec_rms,dra_med,ddec_med,nmatch_sum
-17.48652356578077,13.54247555584538,-17.48652356578077,13.54247555584538,0.03295004748389497,0.028146605406902395,jw01182004001,F200W,nrca3,7817.75,-17.498545357564694,13.49870538515321,0.010556694000951761,0.004377920720205365,-17.48941628267346,13.54063855644052,93813
1.9478463486712598,1.05474425549572,1.9478463486712598,1.05474425549572,0.02982678319881024,0.027047520559826604,jw01182004002,F200W,nrca3,1930.8333333333333,1.9511929331890314,0.9996437433608776,0.007843310676043668,0.007112617239152477,1.9438351976481953,1.0541187362262718,23170
-17.49872163849375,13.544297027353936,-17.49872163849375,13.544297027353936,0.02553337030781042,0.024827446807036118,jw01182004001,F200W,nrca4,679.25,-17.50484902608946,13.523427189903737,0.009645154791534003,0.0023524938462434696,-17.50167137338849,13.544091148435221,8151
1.9356458179095852,1.0594573495041217,1.9356458179095852,1.0594573495041217,0.03448773242799946,0.03166638616699165,jw01182004002,F200W,nrca4,7715.833333333333,1.948827997490025,1.0009783423623233,0.007141786851822585,0.006134846789310904,1.932585130624102,1.05915809114736,92590
-17.4845541555203,13.548884598201402,-17.4845541555203,13.548884598201402,0.01912107836090535,0.017772303565270254,jw01182004001,F200W,nrcb1,369.6666666666667,-17.522941286135847,13.48949632218501,0.0030439649661976034,0.0033944197803253743,-17.48431970245747,13.547988965285306,2218
1.946169332061413,1.0656191254224225,1.946169332061413,1.0656191254224225,0.029973251750860932,0.025610162718842106,jw01182004002,F200W,nrcb1,5445.583333333333,1.9524555898392009,1.0020290704593862,0.003881636779451541,0.0036850200329782983,1.9462936481495035,1.06428549009172,65347
-17.476030949630967,13.544847493184717,-17.476030949630967,13.544847493184717,0.02595703001759912,0.023770072727050392,jw01182004001,F200W,nrcb2,4242.75,-17.497989493380146,13.497184372355894,0.0032841269811906687,0.0034221946381491775,-17.476003732763274,13.543967931398647,50913
1.955999517546229,1.0654693067108525,1.955999517546229,1.0654693067108525,0.024636406134114636,0.02112708905989055,jw01182004002,F200W,nrcb2,1850.75,1.9494435233134026,0.9948607834234338,0.0035799214152891392,0.004269518688852542,1.9559411529605313,1.0642695583685793,22209
-17.484540734772054,13.554975204609418,-17.484540734772054,13.554975204609418,0.019222779404611895,0.015295858836258553,jw01182004001,F200W,nrcb3,526.875,-17.510477957138733,13.505179817980137,0.004288829315381361,0.005295536519072779,-17.48567356430783,13.554629635820636,4215
1.9486260612985233,1.0700895886412312,1.9486260612985233,1.0700895886412312,0.0348530220938872,0.030961390713655963,jw01182004002,F200W,nrcb3,9389.25,1.949378114515025,1.001389717265532,0.0038653399977232037,0.00459291961022329,1.9486269525408033,1.0694447044759627,112671
-17.475159413349957,13.550066021485407,-17.475159413349957,13.550066021485407,0.03542504455976521,0.030987560448751325,jw01182004001,F200W,nrcb4,7999.916666666667,-17.502693992570357,13.497750281508502,0.00444728212453692,0.004266158969388379,-17.47511674139332,13.54916686053491,95999
1.9572942714183454,1.071681701828119,1.9572942714183454,1.071681701828119,0.03011388168294718,0.026664532586652703,jw01182004002,F200W,nrcb4,3052.5,1.9491901862756549,1.0010923961282217,0.004139926099217608,0.0045463227473609225,1.9563066011762202,1.0701701857829917,36630
-17.499128132498072,13.495040407553939,-17.499128132498072,13.495040407553939,0.016188801789064542,0.015000746909380141,jw01182004001,F356W,nrcalong,12519.833333333334,-17.50033956876564,13.498906504556473,0.005116144370230521,0.0018903550544349553,-17.500049735712082,13.49447698824433,150238
1.9401087311554193,1.0100609350903724,1.9401087311554193,1.0100609350903724,0.014178429712491098,0.013387531260292596,jw01182004002,F356W,nrcalong,12841.333333333334,2.000063353533619,1.0019580077196935,0.004434785122969649,0.003535027354948553,1.9393525733097476,1.0089881846722761,154096
-17.4785385924838,13.59746284943102,-17.4785385924838,13.59746284943102,0.011570766209294597,0.010506375856932919,jw01182004001,F356W,nrcblong,7629.333333333333,-17.500762317381486,13.499023978767633,0.0039439599695823965,0.003920321573264283,-17.478544136831715,13.596647388657978,91552
1.9535151850523107,1.1167213471966022,1.9535151850523107,1.1167213471966022,0.012727291288563605,0.011790878444200341,jw01182004002,F356W,nrcblong,12555.833333333334,2.001268190783321,0.9996567754445564,0.003970442729316251,0.004128917877258729,1.9532079727316614,1.1159312255927247,150670
-17.498867422371518,13.5338375763393,-17.498867422371518,13.5338375763393,0.013559243385152806,0.012296387371992018,jw01182004001,F444W,nrcalong,13089.0,-17.4981982063332,13.500729585539181,0.005224159251089418,0.00210321162890712,-17.499839122625644,13.533182708240354,157068
1.9398985643653759,1.048283837102403,1.9398985643653759,1.048283837102403,0.012427215912046133,0.011411567173135448,jw01182004002,F444W,nrcalong,13498.166666666666,1.9494744949589176,0.9986728563362348,0.004309420401798751,0.0036516163172086082,1.9393219799190546,1.047121290522334,161978
-17.478933074618226,13.558093496803478,-17.478933074618226,13.558093496803478,0.009960470540184896,0.008934035300772988,jw01182004001,F444W,nrcblong,7941.25,-17.503764941382656,13.499552561309633,0.004125702153786315,0.00388975179695932,-17.478973680421745,13.557290370150831,95295
1.9526713299178027,1.0789768949262637,1.9526713299178027,1.0789768949262637,0.010212932804215166,0.009274295662085638,jw01182004002,F444W,nrcblong,13065.916666666666,1.9542239003164468,1.0004002641519563,0.0040887828689145905,0.004141596680109093,1.9521696050737318,1.0781655592545505,156791
